condition,seed,step,dead_agent_id,child_life_id,parent_agent_id,parent_life_id,parent_freq_hz,parent_st,parent_energy,parent_c_level,candidate_count,candidate_energy_mean,candidate_energy_std,candidate_c_level_mean,chosen_selection_prob,offspring_freq_hz,offspring_st,spawn_freq_hz,spawn_st,spawn_c_level,delta_st,parent_family_center_hz,parent_azimuth_st,child_family_center_hz,child_azimuth_st,family_inherited,family_mutated,oracle_applied,oracle_freq_hz,oracle_st,oracle_c_score,oracle_c_level,oracle_delta_st
heredity_oracle,12648490,7287,18,107,2,98,439.665344,11.986828,0.984685,0.880776,31,0.352266,0.457967,0.880776,0.093694,423.476318,11.337333,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,391.697205,1.350508,0,1,1,439.665344,11.986828,0.999944,0.880776,0.649494
heredity_oracle,12648490,7290,30,108,11,105,439.665344,11.986828,0.995576,0.880776,31,0.383659,0.467017,0.880776,0.087526,433.775146,11.753326,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,412.003265,0.891499,1,0,1,439.665344,11.986828,0.999944,0.880776,0.233501
heredity_oracle,12648490,7292,28,109,25,100,439.665344,11.986828,0.990470,0.880776,31,0.415324,0.473811,0.880776,0.079715,369.713013,8.986828,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,339.028320,1.500000,0,1,1,439.665344,11.986828,0.999944,0.880776,3.000000
heredity_oracle,12648490,7295,27,110,19,99,439.665344,11.986828,0.984004,0.880776,31,0.446660,0.478363,0.880776,0.072920,438.865631,11.955309,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,412.003265,1.093482,1,0,1,439.665344,11.986828,0.999944,0.880776,0.031518
heredity_oracle,12648490,7303,24,111,18,107,439.665344,11.986828,0.994555,0.880776,31,0.476384,0.480679,0.880776,0.069668,434.578552,11.785362,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,412.003265,0.923535,1,0,1,439.665344,11.986828,0.999944,0.880776,0.201467
heredity_oracle,12648490,7305,16,112,11,105,439.665344,11.986828,0.990470,0.880776,31,0.508027,0.481111,0.880776,0.064642,435.718842,11.830728,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,412.003265,0.968902,1,0,1,439.665344,11.986828,0.999944,0.880776,0.156099
heredity_oracle,12648490,7306,21,113,29,97,439.665344,11.986828,0.969029,0.880776,31,0.539966,0.479464,0.880776,0.058090,434.682770,11.789513,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,412.003265,0.927687,1,0,1,439.665344,11.986828,0.999944,0.880776,0.197315
heredity_oracle,12648490,7321,26,114,17,101,439.665344,11.986828,0.980941,0.880776,31,0.567523,0.475192,0.880776,0.056654,439.398956,11.976336,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,412.003265,1.114507,1,0,1,439.665344,11.986828,0.999944,0.880776,0.010493
heredity_oracle,12648490,7324,10,115,21,113,439.665344,11.986828,0.993874,0.880776,31,0.598872,0.469336,0.880776,0.055040,433.025208,11.723370,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,412.003265,0.861542,1,0,1,439.665344,11.986828,0.999944,0.880776,0.263457
heredity_oracle,12648490,7331,1,116,2,98,439.665344,11.986828,0.969710,0.880776,30,0.650064,0.453728,0.880776,0.049876,436.065491,11.844496,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,412.003265,0.982669,1,0,1,439.665344,11.986828,0.999944,0.880776,0.142333
