condition,seed,step,dead_agent_id,child_life_id,parent_agent_id,parent_life_id,parent_freq_hz,parent_st,parent_energy,parent_c_level,candidate_count,candidate_energy_mean,candidate_energy_std,candidate_c_level_mean,chosen_selection_prob,offspring_freq_hz,offspring_st,spawn_freq_hz,spawn_st,spawn_c_level,delta_st,parent_family_center_hz,parent_azimuth_st,child_family_center_hz,child_azimuth_st,family_inherited,family_mutated,oracle_applied,oracle_freq_hz,oracle_st,oracle_c_score,oracle_c_level,oracle_delta_st
heredity_oracle_global,12648490,7269,31,102,25,99,439.665344,11.986828,0.998298,0.880776,31,0.205917,0.386253,0.880776,0.167795,405.682892,10.594187,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,377.808655,1.232360,0,1,1,439.665344,11.986828,0.999944,0.880776,1.392641
heredity_oracle_global,12648490,7270,5,103,17,100,439.665344,11.986828,0.998298,0.880776,31,0.237853,0.408798,0.880776,0.143719,369.713013,8.986828,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,339.028320,1.500000,0,1,1,439.665344,11.986828,0.999944,0.880776,3.000000
heredity_oracle_global,12648490,7277,11,104,17,100,439.665344,11.986828,0.995916,0.880776,31,0.267818,0.427715,0.880776,0.125636,437.448914,11.899332,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,412.003265,1.037504,1,0,1,439.665344,11.986828,0.999944,0.880776,0.087496
heredity_oracle_global,12648490,7278,12,105,19,98,439.665344,11.986828,0.989790,0.880776,31,0.299771,0.443686,0.880776,0.110221,429.511353,11.582312,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,412.003265,0.720487,1,0,1,439.665344,11.986828,0.999944,0.880776,0.404514
heredity_oracle_global,12648490,7287,18,106,29,96,439.665344,11.986828,0.975495,0.880776,31,0.329268,0.456656,0.880776,0.096849,436.541809,11.863396,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,412.003265,1.001568,1,0,1,439.665344,11.986828,0.999944,0.880776,0.123432
heredity_oracle_global,12648490,7290,30,107,19,98,439.665344,11.986828,0.985706,0.880776,31,0.360661,0.467330,0.880776,0.089942,423.476318,11.337333,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,391.697205,1.350508,0,1,1,439.665344,11.986828,0.999944,0.880776,0.649494
heredity_oracle_global,12648490,7292,28,108,12,105,439.665344,11.986828,0.995235,0.880776,31,0.392326,0.475686,0.880776,0.084039,433.775146,11.753326,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,412.003265,0.891499,1,0,1,439.665344,11.986828,0.999944,0.880776,0.233501
heredity_oracle_global,12648490,7295,27,109,25,99,439.665344,11.986828,0.989449,0.880776,31,0.423661,0.481767,0.880776,0.076729,369.713013,8.986828,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,339.028320,1.500000,0,1,1,439.665344,11.986828,0.999944,0.880776,3.000000
heredity_oracle_global,12648490,7303,24,110,25,99,439.665344,11.986828,0.986727,0.880776,31,0.453385,0.485606,0.880776,0.071159,438.865631,11.955309,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,412.003265,1.093482,1,0,1,439.665344,11.986828,0.999944,0.880776,0.031518
heredity_oracle_global,12648490,7305,16,111,30,107,439.665344,11.986828,0.994895,0.880776,31,0.485028,0.487561,0.880776,0.067509,434.578552,11.785362,439.665344,11.986828,0.880776,0.000000,412.003265,1.125001,412.003265,0.923535,1,0,1,439.665344,11.986828,0.999944,0.880776,0.201467
