condition,seed,life_id,agent_id,birth_step,death_step,lifetime_steps,c_level01_birth,c_level01_firstk,avg_c_level01_tick,c_level01_std_over_life,avg_c_level01_attack,attack_tick_count
heredity,12648492,13,13,0,1375,1375,0.515426,0.515426,0.515425,0.000598,0.515426,11
heredity,12648492,1,1,0,1376,1376,0.518817,0.518817,0.518816,0.000000,0.518817,15
heredity,12648492,23,23,0,1378,1378,0.520070,0.520070,0.520076,0.000000,0.520070,15
heredity,12648492,30,30,0,1380,1380,0.520987,0.520987,0.520992,0.000000,0.520987,15
heredity,12648492,29,29,0,1381,1381,0.512402,0.512402,0.512395,0.002093,0.512402,15
heredity,12648492,15,15,0,1386,1386,0.509553,0.509553,0.509561,0.000000,0.509553,12
heredity,12648492,25,25,0,1388,1388,0.524192,0.524192,0.524187,0.002713,0.524192,11
heredity,12648492,28,28,0,1389,1389,0.513404,0.513404,0.513407,0.000000,0.513404,15
heredity,12648492,12,12,0,1392,1392,0.500001,0.500001,0.500000,0.000000,0.500001,11
heredity,12648492,18,18,0,1405,1405,0.531334,0.531334,0.531331,0.002323,0.531334,15
heredity,12648492,27,27,0,1406,1406,0.515698,0.515698,0.515691,0.001777,0.515698,14
heredity,12648492,20,20,0,1411,1411,0.513325,0.513325,0.513323,0.000000,0.513325,11
heredity,12648492,14,14,0,1414,1414,0.516260,0.516260,0.516255,0.000712,0.516260,11
heredity,12648492,21,21,0,1421,1421,0.535720,0.535720,0.535711,0.002940,0.535720,12
heredity,12648492,31,31,0,1423,1423,0.533229,0.533229,0.533223,0.002411,0.533229,15
heredity,12648492,8,8,0,1425,1425,0.519577,0.519577,0.519576,0.000000,0.519577,11
heredity,12648492,9,9,0,1426,1426,0.520836,0.520836,0.520833,0.001998,0.520836,15
heredity,12648492,11,11,0,1433,1433,0.531138,0.531138,0.531132,0.001953,0.531138,15
heredity,12648492,6,6,0,1435,1435,0.526627,0.526627,0.526627,0.000732,0.526627,12
heredity,12648492,22,22,0,1436,1436,0.537178,0.537178,0.537172,0.003383,0.537178,11
heredity,12648492,10,10,0,1447,1447,0.524014,0.524014,0.524007,0.003365,0.524014,11
heredity,12648492,3,3,0,1450,1450,0.553647,0.553647,0.553650,0.000000,0.553647,15
heredity,12648492,16,16,0,1452,1452,0.540071,0.540071,0.540080,0.000000,0.540071,16
heredity,12648492,26,26,0,1454,1454,0.542071,0.542071,0.542068,0.002635,0.542071,16
heredity,12648492,7,7,0,1482,1482,0.550224,0.550224,0.550228,0.000000,0.550224,12
heredity,12648492,5,5,0,1515,1515,0.573358,0.573358,0.573363,0.000000,0.573358,12
heredity,12648492,4,4,0,1524,1524,0.578435,0.578435,0.578431,0.002537,0.578435,12
heredity,12648492,24,24,0,1553,1553,0.596396,0.596396,0.596388,0.002730,0.596396,12
heredity,12648492,17,17,0,2034,2034,0.739040,0.739039,0.739024,0.005459,0.739039,21
heredity,12648492,47,14,1415,3020,1605,0.615923,0.615923,0.615918,0.002050,0.615923,13
heredity,12648492,36,1,1377,3221,1844,0.684698,0.684698,0.684693,0.002537,0.684698,19
heredity,12648492,32,0,1340,3454,2114,0.752957,0.752957,0.752939,0.005127,0.752957,22
heredity,12648492,37,23,1379,3476,2097,0.752957,0.752957,0.752939,0.005156,0.752957,22
heredity,12648492,34,19,1375,3481,2106,0.752957,0.752957,0.752939,0.005144,0.752957,23
heredity,12648492,35,13,1376,3493,2117,0.752957,0.752957,0.752939,0.005121,0.752957,17
heredity,12648492,46,20,1412,3509,2097,0.752957,0.752957,0.752939,0.005156,0.752957,22
heredity,12648492,51,9,1427,3536,2109,0.752957,0.752957,0.752939,0.005139,0.752957,22
heredity,12648492,40,15,1387,3542,2155,0.752957,0.752957,0.752939,0.005057,0.752957,17
heredity,12648492,57,16,1453,3550,2097,0.752957,0.752957,0.752939,0.005156,0.752957,16
heredity,12648492,43,12,1393,3552,2159,0.752957,0.752957,0.752939,0.005063,0.752957,23
heredity,12648492,54,22,1437,3553,2116,0.752957,0.752957,0.752939,0.005121,0.752957,22
heredity,12648492,48,21,1422,3584,2162,0.752957,0.752957,0.752939,0.005057,0.752957,17
heredity,12648492,58,26,1455,3585,2130,0.752957,0.752957,0.752939,0.005098,0.752957,18
heredity,12648492,60,5,1516,3613,2097,0.752957,0.752957,0.752939,0.005156,0.752957,17
heredity,12648492,61,4,1525,3625,2100,0.752957,0.752957,0.752939,0.005150,0.752957,22
heredity,12648492,62,24,1554,3651,2097,0.752957,0.752957,0.752939,0.005156,0.752957,16
heredity,12648492,38,30,1381,4318,2937,0.880776,0.880776,0.880782,0.000000,0.880776,23
heredity,12648492,41,25,1389,4331,2942,0.880776,0.880776,0.880782,0.000000,0.880776,31
heredity,12648492,33,2,1352,4336,2984,0.880776,0.880776,0.880783,0.000000,0.880776,23
heredity,12648492,39,29,1382,4339,2957,0.880776,0.880776,0.880782,0.000000,0.880776,23
heredity,12648492,42,28,1390,4350,2960,0.880776,0.880776,0.880783,0.000000,0.880776,31
heredity,12648492,44,18,1406,4365,2959,0.880776,0.880776,0.880783,0.000000,0.880776,32
heredity,12648492,53,6,1436,4373,2937,0.880776,0.880776,0.880782,0.000000,0.880776,23
heredity,12648492,49,31,1424,4380,2956,0.880776,0.880776,0.880782,0.000000,0.880776,23
heredity,12648492,45,27,1407,4388,2981,0.880776,0.880776,0.880783,0.000000,0.880776,24
heredity,12648492,52,11,1434,4399,2965,0.880776,0.880776,0.880783,0.000000,0.880776,25
heredity,12648492,55,10,1448,4407,2959,0.880776,0.880776,0.880783,0.000000,0.880776,23
heredity,12648492,50,8,1426,4415,2989,0.880776,0.880776,0.880783,0.000000,0.880776,25
heredity,12648492,56,3,1451,4439,2988,0.880776,0.880776,0.880783,0.000000,0.880776,31
heredity,12648492,59,7,1483,4442,2959,0.880776,0.880776,0.880783,0.000000,0.880776,24
heredity,12648492,64,14,3021,4678,1657,0.615923,0.615923,0.615917,0.001961,0.615923,18
heredity,12648492,63,17,2035,4992,2957,0.880776,0.880776,0.880782,0.000000,0.880776,24
heredity,12648492,69,13,3494,5100,1606,0.615923,0.615923,0.615918,0.002043,0.615923,13
heredity,12648492,71,9,3537,5148,1611,0.615923,0.615923,0.615918,0.002021,0.615923,17
heredity,12648492,66,0,3455,5274,1819,0.684698,0.684698,0.684693,0.002537,0.684698,14
heredity,12648492,70,20,3510,5359,1849,0.684698,0.684698,0.684693,0.002537,0.684698,19
heredity,12648492,74,12,3553,5430,1877,0.684698,0.684698,0.684693,0.002537,0.684698,16
heredity,12648492,73,16,3551,5660,2109,0.752957,0.752957,0.752939,0.005139,0.752957,22
heredity,12648492,72,15,3543,5661,2118,0.752957,0.752957,0.752939,0.005127,0.752957,17
heredity,12648492,77,26,3586,5683,2097,0.752957,0.752957,0.752939,0.005156,0.752957,16
heredity,12648492,78,5,3614,5750,2136,0.752957,0.752957,0.752939,0.005098,0.752957,18
heredity,12648492,79,4,3626,5778,2152,0.752957,0.752957,0.752939,0.005068,0.752957,23
heredity,12648492,85,28,4351,6009,1658,0.621854,0.621854,0.621841,0.003743,0.621854,14
heredity,12648492,90,11,4400,6031,1631,0.615923,0.615923,0.615918,0.002006,0.615923,13
heredity,12648492,81,30,4319,6141,1822,0.684698,0.684698,0.684693,0.002537,0.684698,15
heredity,12648492,65,1,3222,6202,2980,0.880776,0.880776,0.880783,0.000000,0.880776,24
heredity,12648492,93,3,4440,6277,1837,0.684698,0.684698,0.684693,0.002537,0.684698,14
heredity,12648492,67,23,3477,6414,2937,0.880776,0.880776,0.880782,0.000000,0.880776,23
heredity,12648492,82,25,4332,6429,2097,0.752957,0.752957,0.752939,0.005156,0.752957,22
heredity,12648492,68,19,3482,6442,2960,0.880776,0.880776,0.880783,0.000000,0.880776,32
heredity,12648492,84,29,4340,6451,2111,0.752957,0.752957,0.752939,0.005133,0.752957,22
heredity,12648492,75,22,3554,6491,2937,0.880776,0.880776,0.880782,0.000000,0.880776,23
heredity,12648492,87,6,4374,6493,2119,0.752957,0.752957,0.752939,0.005121,0.752957,22
heredity,12648492,91,10,4408,6505,2097,0.752957,0.752957,0.752939,0.005156,0.752957,22
heredity,12648492,89,27,4389,6520,2131,0.752957,0.752957,0.752939,0.005109,0.752957,18
heredity,12648492,92,8,4416,6552,2136,0.752957,0.752957,0.752939,0.005098,0.752957,23
heredity,12648492,76,21,3585,6554,2969,0.880776,0.880776,0.880783,0.000000,0.880776,23
heredity,12648492,94,7,4443,6585,2142,0.752957,0.752957,0.752939,0.005080,0.752957,23
heredity,12648492,80,24,3652,6589,2937,0.880776,0.880776,0.880782,0.000000,0.880776,23
heredity,12648492,95,14,4679,6840,2161,0.752957,0.752957,0.752939,0.005057,0.752957,23
heredity,12648492,97,13,5101,7248,2147,0.752957,0.752957,0.752939,0.005074,0.752957,16
heredity,12648492,83,2,4337,7274,2937,0.880776,0.880776,0.880782,0.000000,0.880776,30
heredity,12648492,88,31,4381,7349,2968,0.880776,0.880776,0.880783,0.000000,0.880776,24
heredity,12648492,86,18,4366,7352,2986,0.880776,0.880776,0.880783,0.000000,0.880776,32
heredity,12648492,100,20,5360,7501,2141,0.752957,0.752957,0.752939,0.005086,0.752957,17
heredity,12648492,101,12,5431,7562,2131,0.752957,0.752957,0.752939,0.005109,0.752957,22
heredity,12648492,104,26,5684,7781,2097,0.752957,0.752957,0.752939,0.005156,0.752957,22
heredity,12648492,102,16,5661,7814,2153,0.752957,0.752957,0.752939,0.005063,0.752957,22
heredity,12648492,105,5,5751,7906,2155,0.752957,0.752957,0.752939,0.005057,0.752957,17
heredity,12648492,96,17,4993,7930,2937,0.880776,0.880776,0.880782,0.000000,0.880776,23
heredity,12648492,98,9,5149,8086,2937,0.880776,0.880776,0.880782,0.000000,0.880776,23
heredity,12648492,107,28,6010,8107,2097,0.752957,0.752957,0.752939,0.005156,0.752957,22
heredity,12648492,121,21,6555,8162,1607,0.615923,0.615923,0.615918,0.002035,0.615923,13
heredity,12648492,99,0,5275,8243,2968,0.880776,0.880776,0.880783,0.000000,0.880776,23
heredity,12648492,115,29,6452,8569,2117,0.752957,0.752957,0.752939,0.005121,0.752957,17
heredity,12648492,114,19,6443,8595,2152,0.752957,0.752957,0.752939,0.005068,0.752957,18
heredity,12648492,103,15,5662,8636,2974,0.880776,0.880776,0.880783,0.000000,0.880776,32
heredity,12648492,123,24,6590,8729,2139,0.752957,0.752957,0.752939,0.005092,0.752957,23
heredity,12648492,106,4,5779,8731,2952,0.880776,0.880776,0.880782,0.000000,0.880776,31
heredity,12648492,108,11,6032,8969,2937,0.880776,0.880776,0.880782,0.000000,0.880776,31
heredity,12648492,109,30,6142,9079,2937,0.880776,0.880776,0.880782,0.000000,0.880776,23
heredity,12648492,110,1,6203,9196,2993,0.880776,0.880776,0.880783,0.000000,0.880776,31
heredity,12648492,111,3,6278,9215,2937,0.880776,0.880776,0.880782,0.000000,0.880776,31
heredity,12648492,112,23,6415,9352,2937,0.880776,0.880776,0.880782,0.000000,0.880776,31
heredity,12648492,113,25,6430,9367,2937,0.880776,0.880776,0.880782,0.000000,0.880776,31
heredity,12648492,117,6,6494,9443,2949,0.880776,0.880776,0.880782,0.000000,0.880776,24
heredity,12648492,118,10,6506,9460,2954,0.880776,0.880776,0.880782,0.000000,0.880776,25
heredity,12648492,119,27,6521,9468,2947,0.880776,0.880776,0.880782,0.000000,0.880776,24
heredity,12648492,116,22,6492,9477,2985,0.880776,0.880776,0.880783,0.000000,0.880776,32
heredity,12648492,120,8,6553,9490,2937,0.880776,0.880776,0.880782,0.000000,0.880776,31
heredity,12648492,133,5,7907,9538,1631,0.615923,0.615923,0.615918,0.002006,0.615923,12
heredity,12648492,122,7,6586,9554,2968,0.880776,0.880776,0.880783,0.000000,0.880776,23
heredity,12648492,130,12,7563,9664,2101,0.752957,0.752957,0.752939,0.005144,0.752957,22
heredity,12648492,124,14,6841,9811,2970,0.880776,0.880776,0.880783,0.000000,0.880776,31
heredity,12648493,9,9,0,1339,1339,0.500000,0.500000,0.500000,0.000000,0.500000,10
heredity,12648493,30,30,0,1341,1341,0.501074,0.501074,0.501077,0.000000,0.501074,14
heredity,12648493,8,8,0,1344,1344,0.502556,0.502556,0.502559,0.000000,0.502556,14
heredity,12648493,4,4,0,1345,1345,0.503313,0.503313,0.503313,0.001245,0.503313,11
heredity,12648493,11,11,0,1353,1353,0.500528,0.500528,0.500531,0.000000,0.500528,10
heredity,12648493,22,22,0,1369,1369,0.500000,0.500000,0.500000,0.000000,0.500000,15
heredity,12648493,31,31,0,1371,1371,0.515927,0.515927,0.515930,0.000000,0.515927,15
heredity,12648493,18,18,0,1374,1374,0.510285,0.510285,0.510293,0.000000,0.510285,11
heredity,12648493,12,12,0,1375,1375,0.500978,0.500978,0.500977,0.000000,0.500978,11
heredity,12648493,27,27,0,1379,1379,0.520188,0.520187,0.520197,0.000000,0.520187,15
heredity,12648493,28,28,0,1381,1381,0.505841,0.505841,0.505842,0.001563,0.505841,15
heredity,12648493,6,6,0,1389,1389,0.520484,0.520484,0.520487,0.000000,0.520484,12
heredity,12648493,13,13,0,1392,1392,0.520195,0.520195,0.520199,0.000000,0.520195,11
heredity,12648493,29,29,0,1396,1396,0.528447,0.528447,0.528443,0.002417,0.528447,15
heredity,12648493,14,14,0,1403,1403,0.532020,0.532020,0.532024,0.000000,0.532020,12
heredity,12648493,24,24,0,1403,1403,0.532019,0.532019,0.532024,0.000000,0.532019,11
heredity,12648493,19,19,0,1405,1405,0.527269,0.527269,0.527278,0.000000,0.527269,15
heredity,12648493,1,1,0,1411,1411,0.515221,0.515221,0.515215,0.001875,0.515221,12
heredity,12648493,21,21,0,1411,1411,0.522307,0.522307,0.522299,0.002831,0.522307,11
heredity,12648493,20,20,0,1421,1421,0.523414,0.523414,0.523418,0.000000,0.523414,12
heredity,12648493,15,15,0,1422,1422,0.540805,0.540805,0.540812,0.000000,0.540805,11
heredity,12648493,2,2,0,1428,1428,0.518237,0.518237,0.518245,0.000000,0.518237,15
heredity,12648493,5,5,0,1430,1430,0.529876,0.529876,0.529867,0.002310,0.529876,11
heredity,12648493,3,3,0,1431,1431,0.545158,0.545158,0.545162,0.000000,0.545158,15
heredity,12648493,10,10,0,1433,1433,0.518445,0.518445,0.518438,0.003365,0.518445,15
heredity,12648493,25,25,0,1433,1433,0.542409,0.542409,0.542415,0.000000,0.542409,11
heredity,12648493,7,7,0,1435,1435,0.530547,0.530547,0.530538,0.003731,0.530547,12
heredity,12648493,23,23,0,1436,1436,0.524957,0.524958,0.524962,0.000000,0.524958,11
heredity,12648493,17,17,0,1452,1452,0.546078,0.546078,0.546081,0.000000,0.546078,16
heredity,12648493,0,0,0,1464,1464,0.530231,0.530231,0.530228,0.002762,0.530231,16
heredity,12648493,26,26,0,1500,1500,0.557643,0.557644,0.557635,0.003330,0.557643,15
heredity,12648493,16,16,0,1949,1949,0.718930,0.718930,0.718916,0.002950,0.718930,20
heredity,12648493,34,8,1345,2950,1605,0.615923,0.615923,0.615918,0.002050,0.615923,17
heredity,12648493,33,30,1342,2953,1611,0.615923,0.615923,0.615918,0.002021,0.615923,17
heredity,12648493,51,20,1422,3115,1693,0.638599,0.638599,0.638604,0.000000,0.638599,13
heredity,12648493,57,25,1434,3240,1806,0.663039,0.663039,0.663037,0.003634,0.663039,14
heredity,12648493,38,31,1372,3251,1879,0.684698,0.684698,0.684693,0.002537,0.684698,20
heredity,12648493,37,22,1370,3470,2100,0.752957,0.752957,0.752939,0.005150,0.752957,22
heredity,12648493,32,9,1340,3485,2145,0.752957,0.752957,0.752939,0.005080,0.752957,23
heredity,12648493,36,11,1354,3497,2143,0.752957,0.752957,0.752939,0.005080,0.752957,23
heredity,12648493,41,27,1380,3502,2122,0.752957,0.752957,0.752939,0.005115,0.752957,17
heredity,12648493,48,19,1406,3521,2115,0.752957,0.752957,0.752939,0.005127,0.752957,23
heredity,12648493,43,6,1390,3533,2143,0.752957,0.752957,0.752939,0.005080,0.752957,18
heredity,12648493,49,1,1412,3533,2121,0.752957,0.752957,0.752939,0.005121,0.752957,23
heredity,12648493,60,17,1453,3550,2097,0.752957,0.752957,0.752939,0.005156,0.752957,16
heredity,12648493,63,16,1950,4055,2105,0.752957,0.752957,0.752939,0.005150,0.752957,16
heredity,12648493,35,4,1346,4231,2885,0.869718,0.869718,0.869710,0.006205,0.869718,23
heredity,12648493,39,18,1375,4231,2856,0.869718,0.869718,0.869711,0.006157,0.869718,31
heredity,12648493,44,13,1393,4231,2838,0.869718,0.869718,0.869711,0.006128,0.869718,30
heredity,12648493,47,24,1404,4242,2838,0.869718,0.869718,0.869711,0.006128,0.869718,30
heredity,12648493,40,12,1376,4243,2867,0.869718,0.869718,0.869710,0.006176,0.869718,23
heredity,12648493,42,28,1382,4246,2864,0.869718,0.869718,0.869710,0.006171,0.869718,23
heredity,12648493,46,14,1404,4251,2847,0.869718,0.869718,0.869711,0.006147,0.869718,22
heredity,12648493,50,21,1412,4251,2839,0.869718,0.869718,0.869711,0.006133,0.869718,30
heredity,12648493,45,29,1397,4261,2864,0.869718,0.869718,0.869710,0.006171,0.869718,23
heredity,12648493,52,15,1423,4261,2838,0.869718,0.869718,0.869711,0.006128,0.869718,23
heredity,12648493,55,3,1432,4270,2838,0.869718,0.869718,0.869711,0.006128,0.869718,22
heredity,12648493,58,7,1436,4274,2838,0.869718,0.869718,0.869711,0.006128,0.869718,23
heredity,12648493,59,23,1437,4303,2866,0.869718,0.869718,0.869710,0.006176,0.869718,30
heredity,12648493,56,10,1434,4305,2871,0.869718,0.869718,0.869710,0.006186,0.869718,24
heredity,12648493,53,2,1429,4309,2880,0.869718,0.869718,0.869710,0.006191,0.869718,23
heredity,12648493,54,5,1431,4324,2893,0.869718,0.869718,0.869710,0.006210,0.869718,24
heredity,12648493,61,0,1465,4353,2888,0.869718,0.869718,0.869710,0.006205,0.869718,31
heredity,12648493,62,26,1501,4366,2865,0.869718,0.869718,0.869710,0.006171,0.869718,23
heredity,12648493,66,20,3116,5220,2104,0.752957,0.752957,0.752939,0.005139,0.752957,22
heredity,12648493,75,1,3534,5280,1746,0.663039,0.663039,0.663035,0.003910,0.663039,18
heredity,12648493,76,17,3551,5297,1746,0.663039,0.663039,0.663035,0.003910,0.663039,18
heredity,12648493,67,25,3241,5338,2097,0.752957,0.752957,0.752939,0.005156,0.752957,16
heredity,12648493,71,11,3498,5604,2106,0.752957,0.752957,0.752939,0.005144,0.752957,22
heredity,12648493,70,9,3486,5605,2119,0.752957,0.752957,0.752939,0.005121,0.752957,17
heredity,12648493,69,22,3471,5629,2158,0.752957,0.752957,0.752939,0.005063,0.752957,17
heredity,12648493,72,27,3503,5633,2130,0.752957,0.752957,0.752939,0.005098,0.752957,23
heredity,12648493,74,6,3534,5652,2118,0.752957,0.752957,0.752939,0.005127,0.752957,23
heredity,12648493,73,19,3522,5675,2153,0.752957,0.752957,0.752939,0.005063,0.752957,21
heredity,12648493,80,13,4232,5691,1459,0.551264,0.551264,0.551269,0.000000,0.551264,12
heredity,12648493,64,8,2951,5805,2854,0.869718,0.869718,0.869711,0.006157,0.869718,30
heredity,12648493,65,30,2954,5828,2874,0.869718,0.869718,0.869710,0.006191,0.869718,30
heredity,12648493,95,26,4367,6012,1645,0.608897,0.608897,0.608890,0.002441,0.608897,13
heredity,12648493,90,23,4304,6050,1746,0.663039,0.663039,0.663035,0.003910,0.663039,18
heredity,12648493,68,31,3252,6139,2887,0.869718,0.869718,0.869710,0.006205,0.869718,23
heredity,12648493,77,16,4056,6218,2162,0.752957,0.752957,0.752939,0.005057,0.752957,18
heredity,12648493,78,4,4232,6329,2097,0.752957,0.752957,0.752939,0.005156,0.752957,22
heredity,12648493,79,18,4232,6334,2102,0.752957,0.752957,0.752939,0.005144,0.752957,16
heredity,12648493,81,24,4243,6347,2104,0.752957,0.752957,0.752939,0.005139,0.752957,22
heredity,12648493,85,21,4252,6349,2097,0.752957,0.752957,0.752939,0.005156,0.752957,17
heredity,12648493,86,29,4262,6359,2097,0.752957,0.752957,0.752939,0.005156,0.752957,16
heredity,12648493,87,15,4262,6359,2097,0.752957,0.752957,0.752939,0.005156,0.752957,16
heredity,12648493,88,3,4271,6368,2097,0.752957,0.752957,0.752939,0.005156,0.752957,22
heredity,12648493,89,7,4275,6405,2130,0.752957,0.752957,0.752939,0.005098,0.752957,16
heredity,12648493,92,2,4310,6407,2097,0.752957,0.752957,0.752939,0.005156,0.752957,16
heredity,12648493,84,14,4252,6412,2160,0.752957,0.752957,0.752939,0.005063,0.752957,17
heredity,12648493,93,5,4325,6422,2097,0.752957,0.752957,0.752939,0.005156,0.752957,22
heredity,12648493,94,0,4354,6451,2097,0.752957,0.752957,0.752939,0.005156,0.752957,16
heredity,12648493,91,10,4306,6467,2161,0.752957,0.752957,0.752939,0.005057,0.752957,18
heredity,12648493,82,12,4244,7103,2859,0.869718,0.869718,0.869711,0.006162,0.869718,30
heredity,12648493,83,28,4247,7135,2888,0.869718,0.869718,0.869710,0.006205,0.869718,23
heredity,12648493,96,20,5221,7318,2097,0.752957,0.752957,0.752939,0.005156,0.752957,22
heredity,12648493,97,1,5281,7378,2097,0.752957,0.752957,0.752939,0.005156,0.752957,22
heredity,12648493,101,9,5606,7383,1777,0.663039,0.663039,0.663036,0.003766,0.663039,19
heredity,12648493,98,17,5298,7434,2136,0.752957,0.752957,0.752939,0.005098,0.752957,22
heredity,12648493,107,8,5806,7447,1641,0.608897,0.608897,0.608890,0.002454,0.608897,13
heredity,12648493,102,22,5630,7477,1847,0.684698,0.684698,0.684693,0.002537,0.684698,20
heredity,12648493,99,25,5339,7485,2146,0.752957,0.752957,0.752939,0.005080,0.752957,17
heredity,12648493,103,27,5634,7757,2123,0.752957,0.752957,0.752939,0.005115,0.752957,17
heredity,12648493,105,19,5676,7773,2097,0.752957,0.752957,0.752939,0.005156,0.752957,22
heredity,12648493,106,13,5692,7846,2154,0.752957,0.752957,0.752939,0.005063,0.752957,18
heredity,12648493,116,21,6350,7958,1608,0.615923,0.615923,0.615918,0.002035,0.615923,17
heredity,12648493,108,30,5829,7989,2160,0.752957,0.752957,0.752939,0.005063,0.752957,17
heredity,12648493,109,26,6013,8110,2097,0.752957,0.752957,0.752939,0.005156,0.752957,22
heredity,12648493,110,23,6051,8148,2097,0.752957,0.752957,0.752939,0.005156,0.752957,22
heredity,12648493,114,18,6335,8261,1926,0.713272,0.713272,0.713260,0.002086,0.713272,15
heredity,12648493,111,31,6140,8290,2150,0.752957,0.752957,0.752939,0.005068,0.752957,17
heredity,12648493,112,16,6219,8368,2149,0.752957,0.752957,0.752939,0.005074,0.752957,19
heredity,12648493,113,4,6330,8427,2097,0.752957,0.752957,0.752939,0.005156,0.752957,16
