condition,baseline_type,seed,selection_enabled,juvenile_enabled,snapshot_step,death_count,normalized_step,loo_c_score,g_scene,pairwise_entropy,ji_score,unique_bins
heredity_nosel,log_random_filtered,3870294017,0,1,2290,555,0.190833,0.329474,-11.466195,4.439394,0.136148,15.000
heredity_nosel,log_random_filtered,3870294017,0,1,2300,555,0.191667,0.329474,-11.466195,4.439394,0.136148,15.000
heredity_nosel,log_random_filtered,3870294017,0,1,2310,556,0.192500,0.370582,-10.867113,4.427842,0.137241,15.000
heredity_nosel,log_random_filtered,3870294017,0,1,2320,560,0.193333,0.352263,-12.146850,4.285577,0.167252,15.000
heredity_nosel,log_random_filtered,3870294017,0,1,2330,564,0.194167,0.224944,-11.477100,4.458138,0.146744,15.000
heredity_nosel,log_random_filtered,3870294017,0,1,2340,569,0.195000,0.339882,-8.243932,4.185194,0.175852,13.000
heredity_nosel,log_random_filtered,3870294017,0,1,2350,570,0.195833,0.256426,-9.403182,4.393184,0.196287,15.000
heredity_nosel,log_random_filtered,3870294017,0,1,2360,573,0.196667,0.244676,-10.161016,4.370080,0.199990,15.000
heredity_nosel,log_random_filtered,3870294017,0,1,2370,575,0.197500,0.230044,-9.988496,4.359252,0.219584,14.000
heredity_nosel,log_random_filtered,3870294017,0,1,2380,577,0.198333,0.248055,-7.348488,4.197651,0.223626,12.000
heredity_nosel,log_random_filtered,3870294017,0,1,2390,579,0.199167,0.361210,-10.316990,4.239366,0.255098,14.000
heredity_nosel,log_random_filtered,3870294017,0,1,2400,583,0.200000,0.367264,-8.367282,4.345444,0.219395,13.000
heredity_nosel,log_random_filtered,3870294017,0,1,2410,585,0.200833,0.339960,-8.257453,4.370078,0.231388,12.000
heredity_nosel,log_random_filtered,3870294017,0,1,2420,587,0.201667,0.305016,-6.339125,4.147441,0.225896,11.000
heredity_nosel,log_random_filtered,3870294017,0,1,2430,588,0.202500,0.318018,-7.588342,4.305273,0.224681,12.000
heredity_nosel,log_random_filtered,3870294017,0,1,2440,591,0.203333,0.351774,-8.008865,4.272722,0.211377,13.000
heredity_nosel,log_random_filtered,3870294017,0,1,2450,592,0.204167,0.374263,-8.286595,4.280488,0.214665,14.000
heredity_nosel,log_random_filtered,3870294017,0,1,2460,597,0.205000,0.271302,-7.687706,4.113475,0.212377,14.000
heredity_nosel,log_random_filtered,3870294017,0,1,2470,598,0.205833,0.244214,-10.517207,4.336146,0.192427,15.000
heredity_nosel,log_random_filtered,3870294017,0,1,2480,601,0.206667,0.236329,-10.802099,4.356998,0.175018,15.000
heredity_nosel,log_random_filtered,3870294017,0,1,2490,604,0.207500,0.227979,-10.713717,4.303957,0.193670,14.000
heredity_nosel,log_random_filtered,3870294017,0,1,2500,605,0.208333,0.262543,-11.832480,4.478412,0.167534,14.000
heredity_nosel,log_random_filtered,3870294017,0,1,2510,605,0.209167,0.262543,-11.832480,4.478412,0.167534,14.000
heredity_nosel,log_random_filtered,3870294017,0,1,2520,608,0.210000,0.227346,-11.920499,4.437733,0.140173,13.000
heredity_nosel,log_random_filtered,3870294017,0,1,2530,613,0.210833,0.286328,-10.139944,4.422783,0.168052,14.000
heredity_nosel,log_random_filtered,3870294017,0,1,2540,617,0.211667,0.298411,-11.311735,4.420649,0.200615,15.000
heredity_nosel,log_random_filtered,3870294017,0,1,2550,618,0.212500,0.283313,-10.308221,4.313924,0.213223,14.000
heredity_nosel,log_random_filtered,3870294017,0,1,2560,621,0.213333,0.337565,-11.299083,4.391078,0.187801,15.000
heredity_nosel,log_random_filtered,3870294017,0,1,2570,623,0.214167,0.285919,-10.194253,4.369312,0.165861,14.000
heredity_nosel,log_random_filtered,3870294017,0,1,2580,624,0.215000,0.240091,-11.711916,4.485603,0.146349,14.000
heredity_nosel,log_random_filtered,3870294017,0,1,2590,627,0.215833,0.242857,-10.287957,4.317160,0.164947,12.000
heredity_nosel,log_random_filtered,3870294017,0,1,2600,632,0.216667,0.241225,-10.441336,4.379939,0.126501,14.000
heredity_nosel,log_random_filtered,3870294017,0,1,2610,634,0.217500,0.264074,-10.425378,4.401361,0.133866,13.000
heredity_nosel,log_random_filtered,3870294017,0,1,2620,634,0.218333,0.266167,-11.799522,4.481243,0.133646,14.000
heredity_nosel,log_random_filtered,3870294017,0,1,2630,637,0.219167,0.288693,-11.053938,4.515900,0.144231,15.000
heredity_nosel,log_random_filtered,3870294017,0,1,2640,640,0.220000,0.275977,-10.922897,4.423480,0.177845,14.000
heredity_nosel,log_random_filtered,3870294017,0,1,2650,642,0.220833,0.224582,-11.367074,4.450947,0.171240,14.000
heredity_nosel,log_random_filtered,3870294017,0,1,2660,645,0.221667,0.263298,-10.519834,4.423481,0.171776,14.000
heredity_nosel,log_random_filtered,3870294017,0,1,2670,647,0.222500,0.248909,-9.925279,4.485604,0.158472,14.000
heredity_nosel,log_random_filtered,3870294017,0,1,2680,650,0.223333,0.287004,-9.465475,4.498685,0.154364,14.000
heredity_nosel,log_random_filtered,3870294017,0,1,2690,652,0.224167,0.281010,-10.560056,4.517429,0.154119,13.000
heredity_nosel,log_random_filtered,3870294017,0,1,2700,653,0.225000,0.283280,-10.147893,4.513069,0.139764,14.000
heredity_nosel,log_random_filtered,3870294017,0,1,2710,655,0.225833,0.263758,-10.761243,4.481243,0.129293,16.000
heredity_nosel,log_random_filtered,3870294017,0,1,2720,661,0.226667,0.275344,-12.722837,4.466859,0.171130,15.000
heredity_nosel,log_random_filtered,3870294017,0,1,2730,662,0.227500,0.272907,-12.619774,4.485604,0.145876,15.000
heredity_nosel,log_random_filtered,3870294017,0,1,2740,665,0.228333,0.284330,-9.766620,4.437733,0.139714,15.000
heredity_nosel,log_random_filtered,3870294017,0,1,2750,668,0.229167,0.251828,-10.476011,4.351785,0.152662,14.000
heredity_nosel,log_random_filtered,3870294017,0,1,2760,672,0.230000,0.265684,-9.301695,4.377997,0.185057,14.000
heredity_nosel,log_random_filtered,3870294017,0,1,2770,672,0.230833,0.265684,-9.301695,4.377997,0.185057,14.000
heredity_nosel,log_random_filtered,3870294017,0,1,2780,672,0.231667,0.265684,-9.301695,4.377997,0.185057,14.000
heredity_nosel,log_random_filtered,3870294017,0,1,2790,675,0.232500,0.250229,-8.050305,4.206554,0.192786,13.000
heredity_nosel,log_random_filtered,3870294017,0,1,2800,675,0.233333,0.256658,-8.712166,4.264001,0.185053,13.000
heredity_nosel,log_random_filtered,3870294017,0,1,2810,677,0.234167,0.252134,-8.295808,4.387295,0.168759,14.000
heredity_nosel,log_random_filtered,3870294017,0,1,2820,681,0.235000,0.280168,-6.981290,4.335346,0.168255,14.000
heredity_nosel,log_random_filtered,3870294017,0,1,2830,685,0.235833,0.303845,-7.243025,4.368550,0.187513,13.000
heredity_nosel,log_random_filtered,3870294017,0,1,2840,687,0.236667,0.309963,-6.978527,4.345445,0.171942,14.000
heredity_nosel,log_random_filtered,3870294017,0,1,2850,688,0.237500,0.333252,-6.409518,4.268937,0.172213,14.000
heredity_nosel,log_random_filtered,3870294017,0,1,2860,691,0.238333,0.309963,-6.560311,4.214774,0.183781,13.000
heredity_nosel,log_random_filtered,3870294017,0,1,2870,695,0.239167,0.240174,-9.523063,4.446586,0.182080,14.000
heredity_nosel,log_random_filtered,3870294017,0,1,2880,699,0.240000,0.304966,-7.927039,4.406991,0.168955,11.000
heredity_nosel,log_random_filtered,3870294017,0,1,2890,699,0.240833,0.304966,-7.927039,4.406991,0.168955,11.000
heredity_nosel,log_random_filtered,3870294017,0,1,2900,702,0.241667,0.277976,-8.253777,4.414564,0.172225,11.000
heredity_nosel,log_random_filtered,3870294017,0,1,2910,706,0.242500,0.356928,-9.099297,4.395438,0.207418,12.000
heredity_nosel,log_random_filtered,3870294017,0,1,2920,707,0.243333,0.363440,-9.544516,4.386718,0.205069,12.000
heredity_nosel,log_random_filtered,3870294017,0,1,2930,708,0.244167,0.371235,-8.423588,4.303957,0.205605,12.000
heredity_nosel,log_random_filtered,3870294017,0,1,2940,711,0.245000,0.373306,-8.090440,4.276892,0.172821,12.000
heredity_nosel,log_random_filtered,3870294017,0,1,2950,715,0.245833,0.334635,-9.024323,4.469691,0.148679,14.000
heredity_nosel,log_random_filtered,3870294017,0,1,2960,718,0.246667,0.322850,-9.457660,4.488435,0.154922,14.000
heredity_nosel,log_random_filtered,3870294017,0,1,2970,720,0.247500,0.370203,-9.277985,4.426312,0.176299,14.000
heredity_nosel,log_random_filtered,3870294017,0,1,2980,721,0.248333,0.361868,-9.575757,4.423481,0.157077,15.000
heredity_nosel,log_random_filtered,3870294017,0,1,2990,724,0.249167,0.301567,-10.262103,4.331059,0.134538,15.000
heredity_nosel,log_random_filtered,3870294017,0,1,3000,727,0.250000,0.297896,-9.369824,4.370078,0.160266,14.000
heredity_nosel,log_random_filtered,3870294017,0,1,3010,727,0.250833,0.297896,-9.369824,4.370078,0.160266,14.000
heredity_nosel,log_random_filtered,3870294017,0,1,3020,732,0.251667,0.193418,-9.722535,4.361752,0.130437,14.000
heredity_nosel,log_random_filtered,3870294017,0,1,3030,734,0.252500,0.195161,-10.912675,4.414759,0.123871,16.000
heredity_nosel,log_random_filtered,3870294017,0,1,3040,739,0.253333,0.303945,-11.261886,4.450946,0.159292,14.000
heredity_nosel,log_random_filtered,3870294017,0,1,3050,740,0.254167,0.272894,-11.867288,4.517429,0.144838,15.000
heredity_nosel,log_random_filtered,3870294017,0,1,3060,743,0.255000,0.240200,-12.810788,4.505877,0.143612,15.000
heredity_nosel,log_random_filtered,3870294017,0,1,3070,745,0.255833,0.302194,-10.882422,4.388823,0.160206,15.000
heredity_nosel,log_random_filtered,3870294017,0,1,3080,746,0.256667,0.337804,-9.998006,4.411928,0.170693,14.000
heredity_nosel,log_random_filtered,3870294017,0,1,3090,747,0.257500,0.306859,-10.435443,4.377270,0.173350,14.000
heredity_nosel,log_random_filtered,3870294017,0,1,3100,750,0.258333,0.328131,-9.155642,4.469690,0.182888,15.000
heredity_nosel,log_random_filtered,3870294017,0,1,3110,750,0.259167,0.328131,-9.155642,4.469690,0.182888,15.000
heredity_nosel,log_random_filtered,3870294017,0,1,3120,752,0.260000,0.328975,-8.169247,4.348549,0.178354,14.000
heredity_nosel,log_random_filtered,3870294017,0,1,3130,758,0.260833,0.339529,-6.430744,4.185194,0.236552,12.000
heredity_nosel,log_random_filtered,3870294017,0,1,3140,762,0.261667,0.307656,-8.568128,4.363035,0.220347,13.000
heredity_nosel,log_random_filtered,3870294017,0,1,3150,763,0.262500,0.334832,-8.498157,4.388246,0.228114,14.000
heredity_nosel,log_random_filtered,3870294017,0,1,3160,764,0.263333,0.336243,-8.185852,4.435032,0.228973,15.000
heredity_nosel,log_random_filtered,3870294017,0,1,3170,767,0.264167,0.299506,-6.864894,4.432749,0.188424,15.000
heredity_nosel,log_random_filtered,3870294017,0,1,3180,771,0.265000,0.273443,-8.110426,4.356997,0.189724,16.000
heredity_nosel,log_random_filtered,3870294017,0,1,3190,772,0.265833,0.302633,-8.505736,4.322340,0.196718,16.000
heredity_nosel,log_random_filtered,3870294017,0,1,3200,775,0.266667,0.321557,-8.527777,4.391078,0.184972,15.000
heredity_nosel,log_random_filtered,3870294017,0,1,3210,781,0.267500,0.352660,-7.275500,4.227042,0.223152,13.000
heredity_nosel,log_random_filtered,3870294017,0,1,3220,782,0.268333,0.387998,-8.353696,4.310786,0.219099,13.000
heredity_nosel,log_random_filtered,3870294017,0,1,3230,784,0.269167,0.359339,-9.238738,4.331060,0.215863,13.000
heredity_nosel,log_random_filtered,3870294017,0,1,3240,785,0.270000,0.343175,-9.598497,4.342613,0.212962,14.000
heredity_nosel,log_random_filtered,3870294017,0,1,3250,787,0.270833,0.320538,-11.035235,4.384462,0.215335,15.000
heredity_nosel,log_random_filtered,3870294017,0,1,3260,789,0.271667,0.297788,-11.120169,4.411927,0.221241,15.000
heredity_nosel,log_random_filtered,3870294017,0,1,3270,792,0.272500,0.296515,-9.361020,4.437733,0.183355,15.000
heredity_nosel,log_random_filtered,3870294017,0,1,3280,795,0.273333,0.321864,-9.677803,4.481243,0.176756,14.000
heredity_nosel,log_random_filtered,3870294017,0,1,3290,798,0.274167,0.296487,-10.902622,4.419120,0.183470,15.000
heredity_nosel,log_random_filtered,3870294017,0,1,3300,799,0.275000,0.283868,-11.756270,4.430097,0.181367,15.000
heredity_nosel,log_random_filtered,3870294017,0,1,3310,802,0.275833,0.229895,-12.478616,4.365142,0.172435,14.000
heredity_nosel,log_random_filtered,3870294017,0,1,3320,807,0.276667,0.288098,-11.362190,4.135970,0.188917,12.000
heredity_nosel,log_random_filtered,3870294017,0,1,3330,809,0.277500,0.241316,-12.572464,4.317979,0.180859,12.000
heredity_nosel,log_random_filtered,3870294017,0,1,3340,810,0.278333,0.269780,-11.152863,4.224740,0.181360,11.000
heredity_nosel,log_random_filtered,3870294017,0,1,3350,814,0.279167,0.300498,-9.714080,4.323869,0.169084,13.000
heredity_nosel,log_random_filtered,3870294017,0,1,3360,817,0.280000,0.293258,-9.585593,4.329531,0.138441,12.000
heredity_nosel,log_random_filtered,3870294017,0,1,3370,819,0.280833,0.341400,-9.653603,4.280491,0.146034,12.000
heredity_nosel,log_random_filtered,3870294017,0,1,3380,820,0.281667,0.366730,-9.343765,4.214006,0.154883,13.000
heredity_nosel,log_random_filtered,3870294017,0,1,3390,824,0.282500,0.356188,-9.736310,4.248665,0.173612,12.000
heredity_nosel,log_random_filtered,3870294017,0,1,3400,828,0.283333,0.387170,-9.602020,4.309258,0.165354,15.000
heredity_nosel,log_random_filtered,3870294017,0,1,3410,829,0.284167,0.361752,-11.111724,4.396015,0.175273,15.000
heredity_nosel,log_random_filtered,3870294017,0,1,3420,832,0.285000,0.368605,-9.254871,4.356997,0.183977,15.000
heredity_nosel,log_random_filtered,3870294017,0,1,3430,834,0.285833,0.388901,-8.483089,4.333892,0.193633,15.000
heredity_nosel,log_random_filtered,3870294017,0,1,3440,836,0.286667,0.389737,-7.201234,4.313923,0.189887,14.000
heredity_nosel,log_random_filtered,3870294017,0,1,3450,836,0.287500,0.381179,-8.035783,4.361358,0.189607,15.000
heredity_nosel,log_random_filtered,3870294017,0,1,3460,840,0.288333,0.319596,-6.816165,4.303957,0.174440,14.000
heredity_nosel,log_random_filtered,3870294017,0,1,3470,843,0.289167,0.271480,-7.699484,4.449417,0.172885,15.000
heredity_nosel,log_random_filtered,3870294017,0,1,3480,847,0.290000,0.266776,-8.025293,4.303957,0.171180,14.000
heredity_nosel,log_random_filtered,3870294017,0,1,3490,849,0.290833,0.277270,-7.168474,4.266096,0.198996,13.000
heredity_nosel,log_random_filtered,3870294017,0,1,3500,851,0.291667,0.267526,-7.565258,4.281792,0.200405,14.000
heredity_nosel,log_random_filtered,3870294017,0,1,3510,852,0.292500,0.267526,-7.728310,4.297705,0.199338,14.000
heredity_nosel,log_random_filtered,3870294017,0,1,3520,855,0.293333,0.248807,-7.806448,4.252635,0.193419,13.000
heredity_nosel,log_random_filtered,3870294017,0,1,3530,857,0.294167,0.258233,-8.252285,4.313619,0.212893,14.000
heredity_nosel,log_random_filtered,3870294017,0,1,3540,859,0.295000,0.256915,-7.804585,4.227088,0.222615,13.000
heredity_nosel,log_random_filtered,3870294017,0,1,3550,860,0.295833,0.275596,-6.823775,4.128201,0.259154,12.000
heredity_nosel,log_random_filtered,3870294017,0,1,3560,861,0.296667,0.282347,-6.565414,4.061477,0.257910,12.000
heredity_nosel,log_random_filtered,3870294017,0,1,3570,866,0.297500,0.347438,-7.001677,4.043550,0.249108,13.000
heredity_nosel,log_random_filtered,3870294017,0,1,3580,869,0.298333,0.357654,-7.720966,4.130455,0.257990,15.000
heredity_nosel,log_random_filtered,3870294017,0,1,3590,873,0.299167,0.445513,-9.621739,4.242198,0.258252,14.000
heredity_nosel,log_random_filtered,3870294017,0,1,3600,875,0.300000,0.361853,-9.796327,4.156320,0.283745,13.000
heredity_nosel,log_random_filtered,3870294017,0,1,3610,878,0.300833,0.406872,-9.143406,4.120207,0.279195,14.000
heredity_nosel,log_random_filtered,3870294017,0,1,3620,878,0.301667,0.406872,-9.143406,4.120207,0.279195,14.000
heredity_nosel,log_random_filtered,3870294017,0,1,3630,881,0.302500,0.340305,-8.512280,4.153561,0.240767,14.000
heredity_nosel,log_random_filtered,3870294017,0,1,3640,882,0.303333,0.343594,-7.280806,4.063900,0.228334,14.000
heredity_nosel,log_random_filtered,3870294017,0,1,3650,887,0.304167,0.333562,-10.706296,4.188795,0.211254,14.000
heredity_nosel,log_random_filtered,3870294017,0,1,3660,889,0.305000,0.289061,-11.940124,4.280491,0.206868,13.000
heredity_nosel,log_random_filtered,3870294017,0,1,3670,894,0.305833,0.314096,-10.611078,4.255856,0.172913,15.000
heredity_nosel,log_random_filtered,3870294017,0,1,3680,895,0.306667,0.321978,-10.671597,4.242198,0.154777,16.000
heredity_nosel,log_random_filtered,3870294017,0,1,3690,897,0.307500,0.336120,-8.903404,4.277807,0.148561,15.000
heredity_nosel,log_random_filtered,3870294017,0,1,3700,901,0.308333,0.280882,-7.038512,4.195928,0.152935,13.000
heredity_nosel,log_random_filtered,3870294017,0,1,3710,903,0.309167,0.248411,-8.039258,4.357949,0.170340,14.000
heredity_nosel,log_random_filtered,3870294017,0,1,3720,904,0.310000,0.255621,-8.430910,4.365867,0.199126,14.000
heredity_nosel,log_random_filtered,3870294017,0,1,3730,906,0.310833,0.254566,-7.774708,4.311518,0.200046,12.000
heredity_nosel,log_random_filtered,3870294017,0,1,3740,913,0.311667,0.384193,-5.239042,3.933684,0.209514,12.000
heredity_nosel,log_random_filtered,3870294017,0,1,3750,917,0.312500,0.371281,-6.368031,4.190324,0.198374,14.000
heredity_nosel,log_random_filtered,3870294017,0,1,3760,917,0.313333,0.371281,-6.368031,4.190324,0.198374,14.000
heredity_nosel,log_random_filtered,3870294017,0,1,3770,920,0.314167,0.288475,-5.697671,4.146353,0.208814,13.000
heredity_nosel,log_random_filtered,3870294017,0,1,3780,927,0.315000,0.188383,-6.810018,4.225146,0.152901,14.000
heredity_nosel,log_random_filtered,3870294017,0,1,3790,930,0.315833,0.226582,-9.104230,4.492796,0.186424,15.000
heredity_nosel,log_random_filtered,3870294017,0,1,3800,931,0.316667,0.214724,-8.847143,4.515901,0.187002,15.000
heredity_nosel,log_random_filtered,3870294017,0,1,3810,933,0.317500,0.224538,-9.924784,4.531814,0.161902,16.000
heredity_nosel,log_random_filtered,3870294017,0,1,3820,935,0.318333,0.217316,-8.247293,4.469121,0.141686,15.000
heredity_nosel,log_random_filtered,3870294017,0,1,3830,935,0.319167,0.234441,-9.157599,4.524621,0.151030,15.000
heredity_nosel,log_random_filtered,3870294017,0,1,3840,935,0.320000,0.234441,-9.157599,4.524621,0.151030,15.000
heredity_nosel,log_random_filtered,3870294017,0,1,3850,939,0.320833,0.226843,-8.038484,4.290754,0.169359,14.000
heredity_nosel,log_random_filtered,3870294017,0,1,3860,943,0.321667,0.275929,-9.477538,4.383886,0.176953,14.000
heredity_nosel,log_random_filtered,3870294017,0,1,3870,945,0.322500,0.263499,-9.852757,4.356421,0.170454,14.000
heredity_nosel,log_random_filtered,3870294017,0,1,3880,946,0.323333,0.247287,-8.456037,4.335346,0.153750,14.000
heredity_nosel,log_random_filtered,3870294017,0,1,3890,949,0.324167,0.198503,-11.091507,4.445056,0.148841,16.000
heredity_nosel,log_random_filtered,3870294017,0,1,3900,952,0.325000,0.238682,-9.904429,4.372910,0.146571,15.000
heredity_nosel,log_random_filtered,3870294017,0,1,3910,955,0.325833,0.222164,-9.677557,4.427841,0.131337,13.000
heredity_nosel,log_random_filtered,3870294017,0,1,3920,957,0.326667,0.240647,-9.968972,4.416289,0.157909,13.000
heredity_nosel,log_random_filtered,3870294017,0,1,3930,959,0.327500,0.251112,-9.721549,4.498685,0.150756,14.000
heredity_nosel,log_random_filtered,3870294017,0,1,3940,960,0.328333,0.257012,-9.897679,4.556448,0.128295,15.000
heredity_nosel,log_random_filtered,3870294017,0,1,3950,963,0.329167,0.260315,-9.085512,4.499988,0.117577,15.000
heredity_nosel,log_random_filtered,3870294017,0,1,3960,966,0.330000,0.262681,-9.107571,4.474051,0.125933,14.000
heredity_nosel,log_random_filtered,3870294017,0,1,3970,968,0.330833,0.257800,-10.407816,4.489964,0.125710,15.000
heredity_nosel,log_random_filtered,3870294017,0,1,3980,970,0.331667,0.281412,-10.360225,4.446586,0.166268,14.000
heredity_nosel,log_random_filtered,3870294017,0,1,3990,973,0.332500,0.281458,-9.678677,4.474051,0.183975,13.000
heredity_nosel,log_random_filtered,3870294017,0,1,4000,976,0.333333,0.314720,-8.518551,4.437287,0.183583,12.000
